Tamanho Hairpin sem Loop,Entropia_HP_S_Loop,HP_S_Loop_state_change,GC_Inicial_Hairpin
0.3333,0.9855,0.2812,0.1667
0.3333,0.9855,0.2188,0.0833
0.3333,0.9855,0.1562,0.1667
0.3333,0.9855,0.4688,0
0.3333,0.9855,0.0938,0.0833
0.3333,0.9855,0.1562,0.25
0.3333,0.9855,0.0938,0.25
0.3333,0.9855,0.0938,0
0.3333,0.9855,0.0938,0.1667
0.3333,1,0.0312,0.4167
0.3333,1,0.0312,0
0.3333,1,0.2812,0
0.3333,1,0.4062,0
0.3333,1,0.2188,0.1667
0.3333,1,0.2188,0.0833
0.3333,1,0.1562,0.25
0.3333,1,0.3438,0.0833
0.3333,1,0.2188,0
0.3333,1,0.3438,0.1667
0.3333,1,0.3438,0
0.3333,1,0.1562,0
0.3333,1,0.2812,0.0833
0.3333,1,0.4062,0.1667
0.3333,1,0.2812,0.1667
0.3333,1,0.4062,0.0833
0.3333,1,0.0938,0
0.3333,1,0.0938,0.1667
0.3333,1,0.4688,0
0.3333,1,0.1562,0.0833
0.3333,1,0.4688,0.0833
0.3333,1,0.1562,0.1667
0.3333,1,0.2188,0.25
0.3333,1,0.5312,0
0.3333,1,0.2812,0.25
0.3333,1,0.0938,0.3333
0.3333,1,0.1562,0.3333
0.3333,1,0.0938,0.0833
0.3333,1,0.5312,0.0833
0.3333,1,0.0938,0.25
0.3333,0.9855,0.0312,0.5
0.3333,0.9855,0.2812,0.25
0.3333,0.9855,0.4062,0.1667
0.3333,0.9855,0.3438,0.25
0.3333,0.9855,0.4062,0.25
0.3333,0.9855,0.3438,0.1667
0.3333,0.9855,0.1562,0.3333
0.3333,0.9855,0.1562,0.4167
0.3333,0.9855,0.2188,0.3333
0.3333,0.9855,0.2188,0.25
0.3333,0.9855,0.0938,0.3333
0.3333,0.9855,0.2812,0.3333
0.3333,0.9855,0.4688,0.0833
0.3333,0.9855,0.4688,0.1667
0.3333,0.9855,0.0938,0.4167
0.3333,0.9406,0.0312,0.5833
0.3333,0.9406,0.3438,0.0833
0.3333,0.9406,0.2188,0.4167
0.3333,0.9406,0.2812,0.25
0.3333,0.9406,0.2188,0.3333
0.3333,0.9406,0.1562,0.25
0.3333,0.9406,0.2188,0.25
0.3333,0.9406,0.2812,0.1667
0.3333,0.9406,0.3438,0.1667
0.3333,0.9406,0.2188,0.1667
0.3333,0.9406,0.3438,0.3333
0.3333,0.9406,0.0938,0.4167
0.3333,0.9406,0.3438,0.25
0.3333,0.9406,0.1562,0.5
0.3333,0.9406,0.2812,0.3333
0.3333,0.9406,0.1562,0.4167
0.3333,0.9406,0.0938,0.5
0.3333,0.9406,0.1562,0.3333
0.3333,0.9406,0.2812,0.4167
0.3333,0.9406,0.0938,0.25
0.3333,0.9406,0.0938,0.3333
0.3333,0.8609,0.0312,0.6667
0.3333,0.8609,0.2188,0.1667
0.3333,0.8609,0.2188,0.0833
0.3333,0.8609,0.2188,0.25
0.3333,0.8609,0.0938,0.5833
0.3333,0.8609,0.2188,0.3333
0.3333,0.8609,0.2188,0.4167
0.3333,0.8609,0.2188,0.5
0.3333,0.8609,0.1562,0.5833
0.3333,0.8609,0.1562,0.3333
0.3333,0.8609,0.1562,0.25
0.3333,0.8609,0.0938,0.3333
0.3333,0.8609,0.0938,0.25
0.3333,0.8609,0.1562,0.1667
0.3333,0.8609,0.0938,0.5
0.3333,0.8609,0.1562,0.5
0.3333,0.8609,0.0938,0.1667
0.3333,0.8609,0.1562,0.4167
0.3333,0.8609,0.0938,0.4167
0.3333,0.7345,0.0312,0.75
0.3333,0.7345,0.0938,0.3333
0.3333,0.7345,0.0938,0.5833
0.3333,0.7345,0.0938,0.25
0.3333,0.7345,0.0938,0.4167
0.3333,0.7345,0.0938,0.1667
0.3333,0.7345,0.0938,0.5
0.3333,0.7345,0.0938,0.0833
0.3333,0.7345,0.0938,0.6667
0.3333,0.5,0,0.8333
0.3333,1,0.0938,0.4167
0.3333,1,0.1562,0.4167
0.3333,1,0.2812,0.3333
0.3333,1,0.2188,0.3333
0.3333,1,0.3438,0.25
0.3333,1,0.4688,0.1667
0.3333,1,0.4062,0.25
0.3333,0.9855,0.0938,0.5
0.3333,0.9855,0.1562,0.5
0.3333,0.9855,0.2188,0.4167
0.3333,0.9855,0.4062,0.3333
0.3333,0.9855,0.2812,0.4167
0.3333,0.9855,0.5312,0.0833
0.3333,0.9855,0.4688,0.25
0.3333,0.9855,0.3438,0.3333
0.3333,0.9855,0.5312,0.1667
0.3333,0.9855,0.5312,0
0.3333,0.9855,0.5312,0.25
0.3333,0.9406,0.0938,0.5833
0.3333,0.9406,0.1562,0.5833
0.3333,0.9406,0.4062,0.25
0.3333,0.9406,0.4062,0.0833
0.3333,0.9406,0.4062,0.1667
0.3333,0.9406,0.4688,0.0833
0.3333,0.9406,0.4062,0
0.3333,0.9406,0.3438,0.4167
0.3333,0.9406,0.4062,0.3333
0.3333,0.9406,0.2812,0.5
0.3333,0.9406,0.4688,0.1667
0.3333,0.9406,0.4688,0.3333
0.3333,0.9406,0.4062,0.4167
0.3333,0.9406,0.2188,0.5
0.3333,0.9406,0.4688,0.25
0.3333,0.8609,0.0938,0.6667
0.3333,0.8609,0.1562,0.6667
0.3333,0.8609,0.2812,0.25
0.3333,0.8609,0.3438,0.1667
0.3333,0.8609,0.2812,0.1667
0.3333,0.8609,0.2812,0.0833
0.3333,0.8609,0.2812,0.3333
0.3333,0.8609,0.2188,0.5833
0.3333,0.8609,0.3438,0.4167
0.3333,0.8609,0.2812,0
0.3333,0.8609,0.3438,0.5
0.3333,0.8609,0.2812,0.4167
0.3333,0.8609,0.3438,0.0833
0.3333,0.8609,0.2812,0.5
0.3333,0.8609,0.3438,0.25
0.3333,0.8609,0.2812,0.5833
0.3333,0.8609,0.3438,0.3333
0.3333,0.7345,0.0938,0.75
0.3333,0.7345,0.1562,0.75
0.3333,0.7345,0.2188,0.3333
0.3333,0.7345,0.1562,0
0.3333,0.7345,0.2188,0.4167
0.3333,0.7345,0.1562,0.25
0.3333,0.7345,0.1562,0.4167
0.3333,0.7345,0.2188,0.25
0.3333,0.7345,0.1562,0.3333
0.3333,0.7345,0.2188,0.1667
0.3333,0.7345,0.1562,0.5833
0.3333,0.7345,0.1562,0.1667
0.3333,0.7345,0.2188,0.6667
0.3333,0.7345,0.2188,0.5
0.3333,0.7345,0.2188,0.0833
0.3333,0.7345,0.2188,0.5833
0.3333,0.7345,0.1562,0.5
0.3333,0.7345,0.1562,0.0833
0.3333,0.7345,0.1562,0.6667
0.3333,0.5,0.0312,0.8333
0.3333,0.5,0.0938,0.8333
0.3333,1,0.2812,0.4167
0.3333,1,0.2188,0.4167
0.3333,1,0.3438,0.3333
0.3333,0.9855,0.2812,0.5
0.3333,0.9855,0.2188,0.5
0.3333,0.9855,0.3438,0.4167
0.3333,0.9855,0.4688,0.3333
0.3333,0.9855,0.4062,0.4167
0.3333,0.9406,0.2812,0.5833
0.3333,0.9406,0.5312,0.0833
0.3333,0.9406,0.4688,0
0.3333,0.9406,0.3438,0.5
0.3333,0.9406,0.5312,0.25
0.3333,0.9406,0.5312,0.1667
0.3333,0.9406,0.5312,0.3333
0.3333,0.9406,0.5312,0
0.3333,0.9406,0.2188,0.5833
0.3333,0.9406,0.4062,0.5
0.3333,0.9406,0.4688,0.4167
0.3333,0.9406,0.5312,0.4167
0.3333,0.8609,0.2812,0.6667
0.3333,0.8609,0.4062,0.4167
0.3333,0.8609,0.3438,0.5833
0.3333,0.8609,0.4062,0.3333
0.3333,0.8609,0.4062,0.5
0.3333,0.8609,0.4062,0.0833
0.3333,0.8609,0.4062,0.1667
0.3333,0.8609,0.4688,0.0833
0.3333,0.8609,0.4062,0.25
0.3333,0.8609,0.4062,0
0.3333,0.8609,0.4062,0.5833
0.3333,0.8609,0.3438,0
0.3333,0.8609,0.4688,0.5
0.3333,0.8609,0.2188,0.6667
0.3333,0.8609,0.4688,0.25
0.3333,0.8609,0.4688,0.3333
0.3333,0.8609,0.4688,0.1667
0.3333,0.8609,0.4688,0.4167
0.3333,0.7345,0.2812,0.75
0.3333,0.7345,0.2812,0
0.3333,0.7345,0.2812,0.5
0.3333,0.7345,0.2812,0.1667
0.3333,0.7345,0.3438,0.4167
0.3333,0.7345,0.2812,0.0833
0.3333,0.7345,0.2812,0.6667
0.3333,0.7345,0.2812,0.4167
0.3333,0.7345,0.2812,0.5833
0.3333,0.7345,0.3438,0.6667
0.3333,0.7345,0.3438,0.25
0.3333,0.7345,0.2188,0
0.3333,0.7345,0.2188,0.75
0.3333,0.7345,0.2812,0.3333
0.3333,0.7345,0.3438,0.5
0.3333,0.7345,0.3438,0.1667
0.3333,0.7345,0.3438,0.0833
0.3333,0.7345,0.2812,0.25
0.3333,0.7345,0.3438,0.5833
0.3333,0.7345,0.3438,0.3333
0.3333,0.5,0.2188,0.8333
0.3333,0.5,0.1562,0.8333
0.3333,0.9855,0.3438,0.5
0.3333,0.9406,0.4062,0.5833
0.3333,0.9406,0.4688,0.5
0.3333,0.9406,0.3438,0.5833
0.3333,0.8609,0.4062,0.6667
0.3333,0.8609,0.4688,0.5833
0.3333,0.8609,0.4688,0
0.3333,0.8609,0.3438,0.6667
0.3333,0.8609,0.5312,0.5
0.3333,0.8609,0.5312,0.25
0.3333,0.8609,0.5312,0
0.3333,0.8609,0.5312,0.3333
0.3333,0.8609,0.5312,0.0833
0.3333,0.8609,0.5312,0.4167
0.3333,0.8609,0.5312,0.1667
0.3333,0.8609,0.5312,0.5833
0.3333,0.7345,0.4062,0.75
0.3333,0.7345,0.4062,0.3333
0.3333,0.7345,0.4062,0.0833
0.3333,0.7345,0.4062,0
0.3333,0.7345,0.4688,0.25
0.3333,0.7345,0.3438,0
0.3333,0.7345,0.4062,0.6667
0.3333,0.7345,0.4688,0.0833
0.3333,0.7345,0.4688,0.5
0.3333,0.7345,0.4062,0.25
0.3333,0.7345,0.4062,0.5833
0.3333,0.7345,0.4062,0.5
0.3333,0.7345,0.4062,0.1667
0.3333,0.7345,0.4688,0.4167
0.3333,0.7345,0.3438,0.75
0.3333,0.7345,0.4062,0.4167
0.3333,0.7345,0.4688,0.6667
0.3333,0.7345,0.4688,0.5833
0.3333,0.7345,0.4688,0.3333
0.3333,0.7345,0.4688,0.1667
0.3333,0.5,0.3438,0.8333
0.3333,0.5,0.2812,0.8333
0.3333,0.8609,0.4688,0.6667
0.3333,0.7345,0.5312,0.75
0.3333,0.7345,0.5312,0.25
0.3333,0.7345,0.5312,0.6667
0.3333,0.7345,0.4688,0
0.3333,0.7345,0.4688,0.75
0.3333,0.7345,0.5312,0.0833
0.3333,0.7345,0.5312,0
0.3333,0.7345,0.5312,0.3333
0.3333,0.7345,0.5312,0.5
0.3333,0.7345,0.5312,0.1667
0.3333,0.7345,0.5312,0.5833
0.3333,0.7345,0.5312,0.4167
0.3333,0.5,0.4688,0.8333
0.3333,0.5,0.4062,0.8333
0.3333,0.5,0.5312,0.8333
0.3333,0.5,0.0312,0
0.3333,0.5,0.0938,0
0.3333,1,0.4688,0.25
0.3333,1,0.5312,0.1667
0.3333,1,0.4062,0.3333
0.3333,1,0.5312,0.25
0.3333,1,0.3438,0.4167
0.3333,1,0.4062,0.4167
0.3333,1,0.4688,0.3333
0.3333,0.9855,0.5312,0.3333
0.3333,0.9855,0.4062,0.5
0.3333,0.9855,0.4688,0.4167
0.3333,0.9855,0.5312,0.4167
0.3333,0.9855,0.4688,0.5
0.3333,0.9406,0.4688,0.5833
0.3333,0.9406,0.5312,0.5
0.3333,0.9406,0.5312,0.5833
0.3333,0.8609,0.5312,0.6667
0.3333,0.5,0.1562,0
0.3333,0.5,0.2188,0
0.3333,1,0.4688,0.4167
0.3333,1,0.5312,0.3333
0.3333,1,0.5312,0.4167
0.3333,0.9855,0.5312,0.5
0.3333,0.5,0.2812,0
0.3333,0.5,0.3438,0
0.3333,0.5,0.4062,0
0.3333,0.5,0.4688,0
0.3333,0.5,0.5312,0
0.381,0.5,0,0
0.381,0.7198,0.0312,0.0833
0.381,0.7198,0.0312,0
0.381,0.7198,0.0938,0
0.381,0.842,0.0312,0.1667
0.381,0.842,0.0312,0
0.381,0.842,0.1562,0.0833
0.381,0.842,0.0938,0
0.381,0.842,0.1562,0
0.381,0.842,0.2188,0
0.381,0.842,0.0938,0.0833
0.381,0.9227,0.0312,0.25
0.381,0.9227,0.0312,0
0.381,0.9227,0.2188,0
0.381,0.9227,0.0938,0.0833
0.381,0.9227,0.3438,0
0.381,0.9227,0.2812,0.0833
0.381,0.9227,0.2812,0
0.381,0.9227,0.2188,0.0833
0.381,0.9227,0.0938,0
0.381,0.9227,0.1562,0
0.381,0.9227,0.1562,0.0833
0.381,0.9227,0.1562,0.1667
0.381,0.9227,0.0938,0.1667
0.381,0.9728,0.0312,0.3333
0.381,0.9728,0.0312,0
0.381,0.9728,0.1562,0
0.381,0.9728,0.2812,0.0833
0.381,0.9728,0.4062,0.0833
0.381,0.9728,0.3438,0
0.381,0.9728,0.2812,0.1667
0.381,0.9728,0.2812,0
0.381,0.9728,0.4062,0
0.381,0.9728,0.2188,0
0.381,0.9728,0.1562,0.25
0.381,0.9728,0.4688,0
0.381,0.9728,0.2188,0.0833
0.381,0.9728,0.3438,0.0833
0.381,0.9728,0.1562,0.1667
0.381,0.9728,0.1562,0.0833
0.381,0.9728,0.0938,0
0.381,0.9728,0.0938,0.0833
0.381,0.9728,0.2188,0.1667
0.381,0.9728,0.0938,0.25
0.381,0.9728,0.0938,0.1667
0.381,0.997,0.0312,0.4167
0.381,0.997,0.0312,0
0.381,0.997,0.4062,0.1667
0.381,0.997,0.4062,0.0833
0.381,0.997,0.3438,0
0.381,0.997,0.3438,0.1667
0.381,0.997,0.4062,0
0.381,0.997,0.2188,0.0833
0.381,0.997,0.3438,0.0833
0.381,0.997,0.4688,0
0.381,0.997,0.5312,0
0.381,0.997,0.1562,0
0.381,0.997,0.2812,0
0.381,0.997,0.2188,0
0.381,0.997,0.2812,0.1667
0.381,0.997,0.4688,0.0833
0.381,0.997,0.1562,0.3333
0.381,0.997,0.2188,0.1667
0.381,0.997,0.0938,0
0.381,0.997,0.2812,0.0833
0.381,0.997,0.5312,0.0833
0.381,0.997,0.1562,0.25
0.381,0.997,0.2188,0.25
0.381,0.997,0.1562,0.1667
0.381,0.997,0.1562,0.0833
0.381,0.997,0.2812,0.25
0.381,0.997,0.0938,0.1667
0.381,0.997,0.0938,0.3333
0.381,0.997,0.0938,0.0833
0.381,0.997,0.0938,0.25
0.381,0.997,0.5938,0
0.381,0.997,0.0312,0.5
0.381,0.997,0.0938,0.4167
0.381,0.997,0.1562,0.4167
0.381,0.997,0.2812,0.3333
0.381,0.997,0.4062,0.25
0.381,0.997,0.2188,0.3333
0.381,0.997,0.3438,0.25
0.381,0.997,0.4688,0.1667
0.381,0.997,0.5938,0.0833
0.381,0.997,0.5312,0.1667
0.381,0.9728,0.0312,0.5833
0.381,0.9728,0.3438,0.25
0.381,0.9728,0.4688,0.0833
0.381,0.9728,0.4062,0.1667
0.381,0.9728,0.2812,0.25
0.381,0.9728,0.2188,0.4167
0.381,0.9728,0.4062,0.25
0.381,0.9728,0.3438,0.1667
0.381,0.9728,0.2812,0.3333
0.381,0.9728,0.4688,0.1667
0.381,0.9728,0.0938,0.3333
0.381,0.9728,0.1562,0.4167
0.381,0.9728,0.2188,0.3333
0.381,0.9728,0.1562,0.3333
0.381,0.9728,0.2188,0.25
0.381,0.9728,0.4688,0.25
0.381,0.9728,0.3438,0.3333
0.381,0.9728,0.4062,0.3333
0.381,0.9728,0.0938,0.5
0.381,0.9728,0.2812,0.4167
0.381,0.9728,0.0938,0.4167
0.381,0.9728,0.1562,0.5
0.381,0.9227,0.0312,0.6667
0.381,0.9227,0.3438,0.4167
0.381,0.9227,0.2812,0.1667
0.381,0.9227,0.1562,0.3333
0.381,0.9227,0.2812,0.5
0.381,0.9227,0.3438,0.0833
0.381,0.9227,0.2188,0.3333
0.381,0.9227,0.2188,0.1667
0.381,0.9227,0.3438,0.1667
0.381,0.9227,0.3438,0.3333
0.381,0.9227,0.1562,0.25
0.381,0.9227,0.2188,0.4167
0.381,0.9227,0.1562,0.5
0.381,0.9227,0.2188,0.25
0.381,0.9227,0.2188,0.5
0.381,0.9227,0.1562,0.4167
0.381,0.9227,0.2812,0.3333
0.381,0.9227,0.3438,0.25
0.381,0.9227,0.0938,0.5
0.381,0.9227,0.2812,0.4167
0.381,0.9227,0.0938,0.3333
0.381,0.9227,0.1562,0.5833
0.381,0.9227,0.0938,0.4167
0.381,0.9227,0.2812,0.25
0.381,0.9227,0.0938,0.5833
0.381,0.9227,0.0938,0.25
0.381,0.842,0.0312,0.75
0.381,0.842,0.2188,0.1667
0.381,0.842,0.2188,0.4167
0.381,0.842,0.0938,0.25
0.381,0.842,0.2188,0.0833
0.381,0.842,0.0938,0.5
0.381,0.842,0.2188,0.3333
0.381,0.842,0.2188,0.5833
0.381,0.842,0.1562,0.4167
0.381,0.842,0.1562,0.5833
0.381,0.842,0.2188,0.25
0.381,0.842,0.0938,0.6667
0.381,0.842,0.1562,0.6667
0.381,0.842,0.0938,0.4167
0.381,0.842,0.1562,0.3333
0.381,0.842,0.1562,0.25
0.381,0.842,0.0938,0.1667
0.381,0.842,0.0938,0.5833
0.381,0.842,0.1562,0.1667
0.381,0.842,0.0938,0.3333
0.381,0.842,0.2188,0.5
0.381,0.842,0.1562,0.5
0.381,0.7198,0.0312,0.8333
0.381,0.7198,0.0938,0.5
0.381,0.7198,0.0938,0.3333
0.381,0.7198,0.0938,0.1667
0.381,0.7198,0.0938,0.5833
0.381,0.7198,0.0938,0.6667
0.381,0.7198,0.0938,0.75
0.381,0.7198,0.0938,0.25
0.381,0.7198,0.0938,0.4167
0.381,0.7198,0.0938,0.0833
0.381,0.5,0,0.9167
0.381,0.997,0.0938,0.5
0.381,0.997,0.1562,0.5
0.381,0.997,0.2188,0.4167
0.381,0.997,0.2812,0.4167
0.381,0.997,0.4688,0.25
0.381,0.997,0.4062,0.3333
0.381,0.997,0.5312,0.25
0.381,0.997,0.3438,0.3333
0.381,0.997,0.5938,0.1667
0.381,0.9728,0.0938,0.5833
0.381,0.9728,0.1562,0.5833
0.381,0.9728,0.5312,0.1667
0.381,0.9728,0.4062,0.4167
0.381,0.9728,0.2188,0.5
0.381,0.9728,0.3438,0.4167
0.381,0.9728,0.5312,0.0833
0.381,0.9728,0.5312,0
0.381,0.9728,0.4688,0.3333
0.381,0.9728,0.5312,0.25
0.381,0.9728,0.2812,0.5
0.381,0.9728,0.5938,0.0833
0.381,0.9728,0.5312,0.3333
0.381,0.9728,0.5938,0.25
0.381,0.9227,0.0938,0.6667
0.381,0.9227,0.1562,0.6667
0.381,0.9227,0.4062,0
0.381,0.9227,0.4062,0.5
0.381,0.9227,0.4062,0.0833
0.381,0.9227,0.4062,0.1667
0.381,0.9227,0.3438,0.5
0.381,0.9227,0.4062,0.4167
0.381,0.9227,0.4062,0.3333
0.381,0.9227,0.4688,0.1667
0.381,0.9227,0.2188,0.5833
0.381,0.9227,0.2812,0.5833
0.381,0.9227,0.4688,0.0833
0.381,0.9227,0.4062,0.25
0.381,0.9227,0.4688,0.25
0.381,0.9227,0.4688,0.4167
0.381,0.9227,0.4688,0.3333
0.381,0.842,0.0938,0.75
0.381,0.842,0.1562,0.75
0.381,0.842,0.2812,0
0.381,0.842,0.2812,0.1667
0.381,0.842,0.2812,0.4167
0.381,0.842,0.2812,0.3333
0.381,0.842,0.2812,0.0833
0.381,0.842,0.2812,0.6667
0.381,0.842,0.3438,0.5
0.381,0.842,0.2188,0.6667
0.381,0.842,0.2812,0.25
0.381,0.842,0.3438,0.0833
0.381,0.842,0.3438,0.4167
0.381,0.842,0.3438,0.25
0.381,0.842,0.2812,0.5
0.381,0.842,0.3438,0.5833
0.381,0.842,0.3438,0.1667
0.381,0.842,0.3438,0.3333
0.381,0.842,0.2812,0.5833
0.381,0.7198,0.0938,0.8333
0.381,0.7198,0.1562,0.8333
0.381,0.7198,0.2188,0.4167
0.381,0.7198,0.1562,0.4167
0.381,0.7198,0.2188,0.6667
0.381,0.7198,0.2188,0.0833
0.381,0.7198,0.2188,0.1667
0.381,0.7198,0.1562,0
0.381,0.7198,0.2188,0.25
0.381,0.7198,0.2188,0.3333
0.381,0.7198,0.1562,0.25
0.381,0.7198,0.2188,0.5833
0.381,0.7198,0.2188,0.75
0.381,0.7198,0.1562,0.5
0.381,0.7198,0.2188,0.5
0.381,0.7198,0.1562,0.1667
0.381,0.7198,0.1562,0.6667
0.381,0.7198,0.1562,0.3333
0.381,0.7198,0.1562,0.0833
0.381,0.7198,0.1562,0.5833
0.381,0.7198,0.1562,0.75
0.381,0.5,0.0312,0.9167
0.381,0.5,0.0938,0.9167
0.381,0.997,0.2812,0.5
0.381,0.997,0.2188,0.5
0.381,0.997,0.3438,0.4167
0.381,0.997,0.4688,0.3333
0.381,0.997,0.4062,0.4167
0.381,0.9728,0.2812,0.5833
0.381,0.9728,0.4062,0.5
0.381,0.9728,0.5938,0
0.381,0.9728,0.5938,0.1667
0.381,0.9728,0.4688,0.4167
0.381,0.9728,0.3438,0.5
0.381,0.9728,0.5938,0.3333
0.381,0.9728,0.2188,0.5833
0.381,0.9728,0.5312,0.4167
0.381,0.9227,0.2812,0.6667
0.381,0.9227,0.4688,0
0.381,0.9227,0.5312,0.1667
0.381,0.9227,0.5312,0.25
0.381,0.9227,0.5312,0
0.381,0.9227,0.5312,0.0833
0.381,0.9227,0.5312,0.3333
0.381,0.9227,0.3438,0.5833
0.381,0.9227,0.2188,0.6667
0.381,0.9227,0.4062,0.5833
0.381,0.9227,0.4688,0.5
0.381,0.9227,0.5312,0.5
0.381,0.9227,0.5938,0.0833
0.381,0.9227,0.5938,0.25
0.381,0.9227,0.5938,0.4167
0.381,0.9227,0.5312,0.4167
0.381,0.842,0.2812,0.75
0.381,0.842,0.4688,0.0833
0.381,0.842,0.4062,0.25
0.381,0.842,0.3438,0
0.381,0.842,0.4062,0.6667
0.381,0.842,0.4062,0.3333
0.381,0.842,0.4062,0.5
0.381,0.842,0.4062,0.0833
0.381,0.842,0.4062,0
0.381,0.842,0.4062,0.1667
0.381,0.842,0.2188,0.75
0.381,0.842,0.4062,0.5833
0.381,0.842,0.4062,0.4167
0.381,0.842,0.4688,0.4167
0.381,0.842,0.4688,0.3333
0.381,0.842,0.4688,0.5833
0.381,0.842,0.3438,0.6667
0.381,0.842,0.4688,0.5
0.381,0.842,0.4688,0.25
0.381,0.842,0.4688,0.1667
0.381,0.7198,0.2812,0.8333
0.381,0.7198,0.2812,0.5833
0.381,0.7198,0.2812,0.3333
0.381,0.7198,0.3438,0.5
0.381,0.7198,0.3438,0.3333
0.381,0.7198,0.3438,0.0833
0.381,0.7198,0.2812,0.1667
0.381,0.7198,0.2812,0.5
0.381,0.7198,0.2188,0.8333
0.381,0.7198,0.2812,0.25
0.381,0.7198,0.2812,0.6667
0.381,0.7198,0.2812,0.75
0.381,0.7198,0.2812,0.4167
0.381,0.7198,0.2812,0.0833
0.381,0.7198,0.3438,0.75
0.381,0.7198,0.2812,0
0.381,0.7198,0.3438,0.5833
0.381,0.7198,0.2188,0
0.381,0.7198,0.3438,0.4167
0.381,0.7198,0.3438,0.6667
0.381,0.7198,0.3438,0.25
0.381,0.7198,0.3438,0.1667
0.381,0.5,0.2188,0.9167
0.381,0.5,0.1562,0.9167
0.381,0.997,0.3438,0.5
0.381,0.9728,0.4062,0.5833
0.381,0.9728,0.3438,0.5833
0.381,0.9728,0.4688,0.5
0.381,0.9227,0.4062,0.6667
0.381,0.9227,0.5938,0.1667
0.381,0.9227,0.5938,0.3333
0.381,0.9227,0.5938,0
0.381,0.9227,0.5938,0.5
0.381,0.9227,0.4688,0.5833
0.381,0.9227,0.3438,0.6667
0.381,0.9227,0.5312,0.5833
0.381,0.842,0.4062,0.75
0.381,0.842,0.4688,0
0.381,0.842,0.5312,0.0833
0.381,0.842,0.5312,0.6667
0.381,0.842,0.5312,0.5
0.381,0.842,0.5312,0
0.381,0.842,0.5312,0.25
0.381,0.842,0.5312,0.5833
0.381,0.842,0.3438,0.75
0.381,0.842,0.5312,0.3333
0.381,0.842,0.5312,0.1667
0.381,0.842,0.5312,0.4167
0.381,0.842,0.4688,0.6667
0.381,0.842,0.5938,0.0833
0.381,0.842,0.5938,0.25
0.381,0.842,0.5938,0.5833
0.381,0.842,0.5938,0.4167
0.381,0.7198,0.4062,0.8333
0.381,0.7198,0.4062,0.5
0.381,0.7198,0.4062,0.4167
0.381,0.7198,0.3438,0.8333
0.381,0.7198,0.4062,0.3333
0.381,0.7198,0.4062,0.6667
0.381,0.7198,0.4062,0.1667
0.381,0.7198,0.4062,0.0833
0.381,0.7198,0.4062,0.5833
0.381,0.7198,0.4688,0.25
0.381,0.7198,0.4688,0.3333
0.381,0.7198,0.4688,0.0833
0.381,0.7198,0.4062,0.75
0.381,0.7198,0.4062,0.25
0.381,0.7198,0.4688,0.6667
0.381,0.7198,0.4688,0.75
0.381,0.7198,0.3438,0
0.381,0.7198,0.4062,0
0.381,0.7198,0.4688,0.4167
0.381,0.7198,0.4688,0.5
0.381,0.7198,0.4688,0.5833
0.381,0.7198,0.4688,0.1667
0.381,0.5,0.3438,0.9167
0.381,0.5,0.2812,0.9167
0.381,0.9227,0.4688,0.6667
0.381,0.842,0.5312,0.75
0.381,0.842,0.5938,0.3333
0.381,0.842,0.5938,0.1667
0.381,0.842,0.4688,0.75
0.381,0.842,0.5938,0
0.381,0.842,0.5938,0.5
0.381,0.842,0.5938,0.6667
0.381,0.7198,0.5312,0.8333
0.381,0.7198,0.5312,0.0833
0.381,0.7198,0.5312,0.5833
0.381,0.7198,0.5312,0.25
0.381,0.7198,0.5312,0.6667
0.381,0.7198,0.4688,0
0.381,0.7198,0.5312,0.1667
0.381,0.7198,0.5312,0
0.381,0.7198,0.5312,0.5
0.381,0.7198,0.5312,0.3333
0.381,0.7198,0.4688,0.8333
0.381,0.7198,0.5312,0.75
0.381,0.7198,0.5312,0.4167
0.381,0.7198,0.5938,0.5833
0.381,0.7198,0.5938,0.25
0.381,0.7198,0.5938,0.4167
0.381,0.7198,0.5938,0.75
0.381,0.7198,0.5938,0.0833
0.381,0.5,0.4688,0.9167
0.381,0.5,0.4062,0.9167
0.381,0.7198,0.5938,0.8333
0.381,0.7198,0.5938,0.1667
0.381,0.7198,0.5938,0.5
0.381,0.7198,0.5938,0.3333
0.381,0.7198,0.5938,0.6667
0.381,0.7198,0.5938,0
0.381,0.5,0.5938,0.9167
0.381,0.5,0.5312,0.9167
0.381,0.5,0.0312,0
0.381,0.5,0.0938,0
0.381,0.997,0.5312,0.3333
0.381,0.997,0.5938,0.25
0.381,0.997,0.5312,0.4167
0.381,0.997,0.4688,0.4167
0.381,0.997,0.5938,0.3333
0.381,0.997,0.4062,0.5
0.381,0.9728,0.5938,0.4167
0.381,0.9728,0.5312,0.5
0.381,0.997,0.4688,0.5
0.381,0.9728,0.4688,0.5833
0.381,0.9728,0.5312,0.5833
0.381,0.9728,0.5938,0.5
0.381,0.9227,0.5312,0.6667
0.381,0.9227,0.5938,0.5833
0.381,0.9227,0.5938,0.6667
0.381,0.842,0.5938,0.75
0.381,0.5,0.1562,0
0.381,0.5,0.2188,0
0.381,0.997,0.5938,0.4167
0.381,0.997,0.5312,0.5
0.381,0.9728,0.5938,0.5833
0.381,0.5,0.2812,0
0.381,0.5,0.3438,0
0.381,0.997,0.5938,0.5
0.381,0.5,0.4062,0
0.381,0.5,0.4688,0
0.381,0.5,0.5312,0
0.381,0.5,0.5938,0
0.4286,0.5,0,0
